assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-7663455d-646232,/cloud-native-application-development-in-house-team-vs-managed-service,INS-0176,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-67fc8bab-316218,/cloud-native-application-development-roadmap-from-assessment-to-continuous-improvement,INS-0177,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5221300b-883124,/cloud-native-application-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0178,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6a6603b8-707326,/where-ai-and-automation-fit-into-cloud-native-application-development,INS-0179,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c0689a55-1617805,/when-should-a-business-invest-in-cloud-native-application-development,INS-0180,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fdfaa857-762339,/software-testing-services-a-practical-guide-for-technology-leaders,INS-0181,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-db801eae-15718,/how-to-implement-software-testing-services-without-disrupting-operations,INS-0182,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-4fae757c-888621,/software-testing-services-implementation-checklist-people-process-technology-and-controls,INS-0183,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-aa51f660-774239,/10-software-testing-services-mistakes-that-increase-cost-risk-and-rework,INS-0184,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b6c9c7e8-539085,/how-to-measure-the-roi-of-software-testing-services,INS-0185,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c5aec293-828696,/software-testing-services-in-house-team-vs-managed-service,INS-0186,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ebfbe3fb-783247,/software-testing-services-roadmap-from-assessment-to-continuous-improvement,INS-0187,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-79c340ac-374442,/software-testing-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0188,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-09a530ad-13464,/where-ai-and-automation-fit-into-software-testing-services,INS-0189,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-9f0f8b02-522288,/when-should-a-business-invest-in-software-testing-services,INS-0190,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1b6e5fa9-512555,/dedicated-development-team-a-practical-guide-for-technology-leaders,INS-0191,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-45c22c54-85260,/how-to-implement-dedicated-development-team-without-disrupting-operations,INS-0192,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-adbefd2d-551900,/dedicated-development-team-implementation-checklist-people-process-technology-and-controls,INS-0193,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-69f24e7e-516065,/10-dedicated-development-team-mistakes-that-increase-cost-risk-and-rework,INS-0194,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0acee961-27295,/how-to-measure-the-roi-of-dedicated-development-team,INS-0195,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-10b74cb6-21919,/dedicated-development-team-in-house-team-vs-managed-service,INS-0196,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-3455acec-22133,/dedicated-development-team-roadmap-from-assessment-to-continuous-improvement,INS-0197,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-90ed4522-18276,/dedicated-development-team-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0198,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7f322a93-13927,/where-ai-and-automation-fit-into-dedicated-development-team,INS-0199,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-9561b3ae-13927,/when-should-a-business-invest-in-dedicated-development-team,INS-0200,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-b56cc799-1540519,/product-discovery-a-practical-guide-for-product-teams,INS-0201,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-bc6f73a0-403038,/how-to-implement-product-discovery-without-disrupting-operations,INS-0202,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-580b4ff6-1226978,/product-discovery-implementation-checklist-people-process-technology-and-controls,INS-0203,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c3158bb1-1044730,/10-product-discovery-mistakes-that-increase-cost-risk-and-rework,INS-0204,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1d181a54-526961,/how-to-measure-the-roi-of-product-discovery,INS-0205,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7d44586c-39015,/product-discovery-in-house-team-vs-managed-service,INS-0206,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3b76dafc-17608,/product-discovery-roadmap-from-assessment-to-continuous-improvement,INS-0207,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-83c05b10-1326501,/product-discovery-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0208,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2559cc13-18945,/where-ai-and-automation-fit-into-product-discovery,INS-0209,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-74ecf936-56741,/when-should-a-business-invest-in-product-discovery,INS-0210,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c9f3ca35-24852,/ux-research-a-practical-guide-for-product-teams,INS-0211,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a648e7ea-22007,/how-to-implement-ux-research-without-disrupting-operations,INS-0212,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-24ddb6d6-1112144,/ux-research-implementation-checklist-people-process-technology-and-controls,INS-0213,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5e352dbd-28896,/10-ux-research-mistakes-that-increase-cost-risk-and-rework,INS-0214,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c15e14df-31167,/how-to-measure-the-roi-of-ux-research,INS-0215,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-776f8343-25543,/ux-research-in-house-team-vs-managed-service,INS-0216,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ba8c7dd9-180013,/ux-research-roadmap-from-assessment-to-continuous-improvement,INS-0217,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d81173dc-31560,/ux-research-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0218,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6a95e136-1410201,/where-ai-and-automation-fit-into-ux-research,INS-0219,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6465617f-879749,/when-should-a-business-invest-in-ux-research,INS-0220,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-d1719a49-1212,/digital-product-strategy-a-practical-guide-for-product-teams,INS-0221,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-a99125d7-29511,/how-to-implement-digital-product-strategy-without-disrupting-operations,INS-0222,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-a10772c3-460221,/digital-product-strategy-implementation-checklist-people-process-technology-and-controls,INS-0223,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d7f032e7-20142,/10-digital-product-strategy-mistakes-that-increase-cost-risk-and-rework,INS-0224,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-345eec2a-122349,/how-to-measure-the-roi-of-digital-product-strategy,INS-0225,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-41029001-44561,/digital-product-strategy-in-house-team-vs-managed-service,INS-0226,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-baa6749e-1282,/digital-product-strategy-roadmap-from-assessment-to-continuous-improvement,INS-0227,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-50061212-61724,/digital-product-strategy-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0228,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-cfdd0fce-345220,/where-ai-and-automation-fit-into-digital-product-strategy,INS-0229,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-065edab4-19040,/when-should-a-business-invest-in-digital-product-strategy,INS-0230,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-160ef81f-16158,/design-systems-a-practical-guide-for-product-teams,INS-0231,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-cbb840c6-24866,/how-to-implement-design-systems-without-disrupting-operations,INS-0232,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ac2cfbbb-22302,/design-systems-implementation-checklist-people-process-technology-and-controls,INS-0233,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f8f6a7a4-4142,/10-design-systems-mistakes-that-increase-cost-risk-and-rework,INS-0234,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-6e4322db-12225,/how-to-measure-the-roi-of-design-systems,INS-0235,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8d0fa035-483915,/design-systems-in-house-team-vs-managed-service,INS-0236,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0d78b738-46727,/design-systems-roadmap-from-assessment-to-continuous-improvement,INS-0237,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-75aea6df-26430,/design-systems-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0238,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d026d333-146369,/where-ai-and-automation-fit-into-design-systems,INS-0239,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5480563a-91960,/when-should-a-business-invest-in-design-systems,INS-0240,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3877d7a0-70182,/rapid-prototyping-a-practical-guide-for-product-teams,INS-0241,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-e25d1dc6-81015,/how-to-implement-rapid-prototyping-without-disrupting-operations,INS-0242,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5067153e-57117,/rapid-prototyping-implementation-checklist-people-process-technology-and-controls,INS-0243,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-bd55d96c-6284,/10-rapid-prototyping-mistakes-that-increase-cost-risk-and-rework,INS-0244,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-276814d9-20328,/how-to-measure-the-roi-of-rapid-prototyping,INS-0245,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-30bc9c70-38336,/rapid-prototyping-in-house-team-vs-managed-service,INS-0246,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-d79acbb2-27499,/rapid-prototyping-roadmap-from-assessment-to-continuous-improvement,INS-0247,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-258b848c-41562,/rapid-prototyping-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0248,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2f8d2256-70737,/where-ai-and-automation-fit-into-rapid-prototyping,INS-0249,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-68b11559-32618,/when-should-a-business-invest-in-rapid-prototyping,INS-0250,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3b4a7a7c-8077,/usability-testing-a-practical-guide-for-product-teams,INS-0251,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3a8eb151-23796,/how-to-implement-usability-testing-without-disrupting-operations,INS-0252,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-50b178e5-566384,/usability-testing-implementation-checklist-people-process-technology-and-controls,INS-0253,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-db53c244-942562,/10-usability-testing-mistakes-that-increase-cost-risk-and-rework,INS-0254,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b699be7c-911293,/how-to-measure-the-roi-of-usability-testing,INS-0255,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f758520d-24141,/usability-testing-in-house-team-vs-managed-service,INS-0256,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e8a10bb2-758087,/usability-testing-roadmap-from-assessment-to-continuous-improvement,INS-0257,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-55d9523f-326390,/usability-testing-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0258,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2e697a6e-14030,/where-ai-and-automation-fit-into-usability-testing,INS-0259,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b0f5a8fe-1300,/when-should-a-business-invest-in-usability-testing,INS-0260,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-3944faf8-16077,/mobile-app-ux-design-a-practical-guide-for-product-teams,INS-0261,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-286d5757-62699,/how-to-implement-mobile-app-ux-design-without-disrupting-operations,INS-0262,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-a487e656-188612,/mobile-app-ux-design-implementation-checklist-people-process-technology-and-controls,INS-0263,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-745d51d4-86508,/10-mobile-app-ux-design-mistakes-that-increase-cost-risk-and-rework,INS-0264,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-c3f1f0ef-203583,/how-to-measure-the-roi-of-mobile-app-ux-design,INS-0265,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-de7bd89d-17064,/mobile-app-ux-design-in-house-team-vs-managed-service,INS-0266,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3f1f0e79-201065,/mobile-app-ux-design-roadmap-from-assessment-to-continuous-improvement,INS-0267,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e300a266-11041,/mobile-app-ux-design-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0268,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1c846443-32509,/where-ai-and-automation-fit-into-mobile-app-ux-design,INS-0269,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-959d17ab-8624,/when-should-a-business-invest-in-mobile-app-ux-design,INS-0270,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a746be42-20459,/dashboard-ux-design-a-practical-guide-for-product-teams,INS-0271,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-861d745e-68222,/how-to-implement-dashboard-ux-design-without-disrupting-operations,INS-0272,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7afd4727-16915,/dashboard-ux-design-implementation-checklist-people-process-technology-and-controls,INS-0273,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8c5c930f-30794,/10-dashboard-ux-design-mistakes-that-increase-cost-risk-and-rework,INS-0274,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-f9b5a10a-116106,/how-to-measure-the-roi-of-dashboard-ux-design,INS-0275,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6a351dba-16059,/dashboard-ux-design-in-house-team-vs-managed-service,INS-0276,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b953f142-21884,/dashboard-ux-design-roadmap-from-assessment-to-continuous-improvement,INS-0277,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-08a2eb7f-17348,/dashboard-ux-design-use-cases-for-saas-ecommerce-and-digital-service-businesses,INS-0278,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f3323a4e-19533,/where-ai-and-automation-fit-into-dashboard-ux-design,INS-0279,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-9bd085af-492591,/when-should-a-business-invest-in-dashboard-ux-design,INS-0280,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-083b1389-13072,/web-accessibility-design-a-practical-guide-for-product-teams,INS-0281,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7efca7b7-10868,/how-to-implement-web-accessibility-design-without-disrupting-operations,INS-0282,hero-media,nexsas-1-to-37,production-candidate,True,
